"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","GIN","aggregation_fn","batch_norm","batch_size","benchmark_idx","dataset","deepset","deepset_type","depth","dim0_out_dim","dim1","dim1_out_dim","dist_dim1","dropout_p","dummy_var","early_topo","fake","filtration_hidden","fold","folds","hidden_dim","legacy","lr","lr_patience","max_epochs","merged","min_cycle","min_lr","model","num_classes","num_coord_funs","num_coord_funs/Gaussian_transform","num_coord_funs/Line_transform","num_coord_funs/RationalHat_transform","num_coord_funs/Triangle_transform","num_coord_funs1","num_coord_funs1/Gaussian_transform","num_coord_funs1/Line_transform","num_coord_funs1/RationalHat_transform","num_coord_funs1/Triangle_transform","num_filtrations","num_node_features","paired","q_dim_set2set","residual","residual_and_bn","save_filtration","seed","set2set","set_out_dim","shallow_deepset","share_filtration_parameters","swap_bn_order","tanh_filtrations","task","train_eps","training_seed","use_node_attributes","best_val_acc","best_val_loss","epoch","lr-Adam","restored_test_acc","restored_test_loss","test_acc","test_loss","train_acc_epoch","train_acc_step","train_loss_epoch","train_loss_step","val_acc","val_acc_epoch","val_acc_step","val_loss","val_loss_epoch","val_loss_step","val_loss_step/epoch_0","validation_loss"
"LargerGCN_MNIST","d26nw5na","finished","-","expectationmax","LargerGCN, MNIST","2021-02-04T20:26:36.000Z","1864","zxvqf4kt","false","","true","128","","MNIST","","","5","","","","","0","","","","","","","146","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","false","","true","","","","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","13505250","false","","","101","0.0000078125","0.7741000056266785","0.7010615468025208","0.7741000056266785","0.7010613679885864","0.8671875","0.8671875","0.4273145794868469","0.42731454968452454","0.7820000052452087","","","0.6828869581222534","","","",""
"LargerGCN_MNIST","dakptqzl","finished","-","expectationmax","LargerGCN, MNIST","2021-02-04T20:26:16.000Z","2301","zxvqf4kt","false","","true","128","","MNIST","","","4","","","","","0","","","","","","","146","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","false","","true","","","","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","18741105","false","","","142","0.0000078125","0.7652000188827515","0.7412207722663879","0.7652000188827515","0.7412207722663879","0.8515625","0.8515625","0.4790261387825012","0.4790261387825012","0.7639999985694885","","","0.7189135551452637","","","",""
"LargerGCN_MNIST","rqlnitei","finished","-","expectationmax","LargerGCN, MNIST","2021-02-04T18:14:46.000Z","3026","zxvqf4kt","false","","true","128","","MNIST","","","1","","","","","0","","","","","","","146","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","false","","true","","","","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","10527233","false","","","246","0.0000078125","0.4357999861240387","1.5787266492843628","0.4357999861240387","1.5787265300750732","0.421875","0.421875","1.662726640701294","1.662726640701294","0.4343999922275543","","","1.5809602737426758","","","",""
"LargerGCN_MNIST","0s3lkw9f","finished","-","expectationmax","LargerGCN, MNIST","2021-02-04T19:14:09.000Z","2245","zxvqf4kt","false","","true","128","","MNIST","","","2","","","","","0","","","","","","","146","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","false","","true","","","","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","13505250","false","","","158","0.0000078125","0.5569000244140625","1.2624802589416504","0.5569000244140625","1.26248037815094","0.5703125","0.5703125","1.1804091930389404","1.1804091930389404","0.5568000078201294","","","1.255934715270996","","","",""
"LargerGCN_MNIST","gcmu12nb","finished","-","expectationmax","LargerGCN, MNIST","2021-02-04T19:39:27.000Z","2104","zxvqf4kt","false","","true","128","","MNIST","","","2","","","","","0","","","","","","","146","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","false","","true","","","","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","10527233","false","","","159","0.0000078125","0.5633999705314636","1.2342733144760132","0.5633999705314636","1.2342733144760132","0.5703125","0.5703125","1.3772388696670532","1.3772388696670532","0.5648000240325928","","","1.2367786169052124","","","",""
"LargerGCN_MNIST","lu59zs1f","finished","-","expectationmax","LargerGCN, MNIST","2021-02-04T20:26:16.000Z","2029","zxvqf4kt","false","","true","128","","MNIST","","","4","","","","","0","","","","","","","146","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","false","","true","","","","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","13505250","false","","","123","0.0000078125","0.7576000094413757","0.7403771281242371","0.7576000094413757","0.7403771281242371","0.8671875","0.8671875","0.4555810391902923","0.4555810391902923","0.7663999795913696","","","0.7145147919654846","","","",""
"LargerGCN_MNIST","tobmzrzc","finished","-","expectationmax","LargerGCN, MNIST","2021-02-04T20:26:37.000Z","2087","zxvqf4kt","false","","true","128","","MNIST","","","5","","","","","0","","","","","","","146","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","false","","true","","","","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","10527233","false","","","114","0.0000078125","0.7710000276565552","0.751172661781311","0.7710000276565552","0.7511723637580872","0.90625","0.90625","0.2674419581890106","0.2674419581890106","0.7817999720573425","","","0.7405693531036377","","","",""
"LargerGCN_MNIST","u5svfsbs","finished","-","expectationmax","LargerGCN, MNIST","2021-02-04T19:46:34.000Z","2362","zxvqf4kt","false","","true","128","","MNIST","","","3","","","","","0","","","","","","","146","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","false","","true","","","","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","18741105","false","","","159","0.0000078125","0.7142000198364258","0.8417108058929443","0.7142000198364258","0.8417108058929443","0.828125","0.828125","0.5926584601402283","0.5926584601402283","0.7264000177383423","","","0.8071923851966858","","","",""
"LargerGCN_MNIST","q4filhgn","finished","-","expectationmax","LargerGCN, MNIST","2021-02-04T17:13:47.000Z","3641","zxvqf4kt","false","","true","128","","MNIST","","","1","","","","","0","","","","","","","146","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","false","","true","","","","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","18741105","false","","","285","0.0000078125","0.44179999828338623","1.5745151042938232","0.44179999828338623","1.5745151042938232","0.4921875","0.4921875","1.5435410737991333","1.5435410737991333","0.4390000104904175","","","1.5773086547851562","","","",""
"LargerGCN_MNIST","s8gb4n7q","finished","-","expectationmax","LargerGCN, MNIST","2021-02-04T20:26:17.000Z","1991","zxvqf4kt","false","","true","128","","MNIST","","","4","","","","","0","","","","","","","146","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","false","","true","","","","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","10527233","false","","","123","0.0000078125","0.7576000094413757","0.7414631247520447","0.7576000094413757","0.7414628863334656","0.8515625","0.8515625","0.41215378046035767","0.4121537506580353","0.7657999992370605","","","0.7322705984115601","","","",""
"LargerGCN_MNIST","qra4g53p","finished","-","expectationmax","LargerGCN, MNIST","2021-02-04T17:55:48.000Z","2431","zxvqf4kt","false","","true","128","","MNIST","","","1","","","","","0","","","","","","","146","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","false","","true","","","","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","13505250","false","","","193","0.0000078125","0.3971000015735626","1.6729027032852173","0.3971000015735626","1.6729027032852173","0.453125","0.453125","1.5832875967025757","1.5832875967025757","0.38760000467300415","","","1.6786627769470217","","","",""
"LargerGCN_MNIST","9jvx2qji","finished","-","expectationmax","LargerGCN, MNIST","2021-02-04T20:26:16.000Z","2160","zxvqf4kt","false","","true","128","","MNIST","","","4","","","","","0","","","","","","","146","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","false","","true","","","","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","56750292","false","","","132","0.0000078125","0.7666000127792358","0.7476832270622253","0.7666000127792358","0.7476832866668701","0.8515625","0.8515625","0.4356087744235992","0.43560874462127686","0.769599974155426","","","0.7137822508811951","","","",""
"LargerGCN_MNIST","fvuika41","finished","-","expectationmax","LargerGCN, MNIST","2021-02-04T19:51:54.000Z","2442","zxvqf4kt","false","","true","128","","MNIST","","","3","","","","","0","","","","","","","146","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","false","","true","","","","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","13505250","false","","","169","0.0000078125","0.7010999917984009","0.8845950365066528","0.7010999917984009","0.8845950961112976","0.796875","0.796875","0.6602374911308289","0.6602374911308289","0.7074000239372253","","","0.867449939250946","","","",""
"LargerGCN_MNIST","ego92bia","finished","-","expectationmax","LargerGCN, MNIST","2021-02-04T20:26:29.000Z","2123","zxvqf4kt","false","","true","128","","MNIST","","","5","","","","","0","","","","","","","146","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","false","","true","","","","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","56750292","false","","","111","0.0000078125","0.7807999849319458","0.7119318246841431","0.7807999849319458","0.7119318246841431","0.8671875","0.8671875","0.407703310251236","0.4077032804489136","0.77920001745224","","","0.6905791759490967","","","",""
"LargerGCN_MNIST","s01ra7s5","finished","-","expectationmax","LargerGCN, MNIST","2021-02-04T19:46:34.000Z","2547","zxvqf4kt","false","","true","128","","MNIST","","","3","","","","","0","","","","","","","146","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","false","","true","","","","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","56750292","false","","","181","0.0000078125","0.7229999899864197","0.8204486966133118","0.7229999899864197","0.820448637008667","0.734375","0.734375","0.7312065958976746","0.7312065958976746","0.7250000238418579","","","0.8179863691329956","","","",""
"LargerGCN_MNIST","y2ob6e3x","finished","-","expectationmax","LargerGCN, MNIST","2021-02-04T20:14:51.000Z","2392","zxvqf4kt","false","","true","128","","MNIST","","","3","","","","","0","","","","","","","146","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","false","","true","","","","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","10527233","false","","","167","0.0000078125","0.7175999879837036","0.8386471271514893","0.7175999879837036","0.8386472463607788","0.7421875","0.7421875","0.7373793125152588","0.7373793125152588","0.722599983215332","","","0.8131060600280762","","","",""
"LargerGCN_MNIST","9o507cpu","finished","-","expectationmax","LargerGCN, MNIST","2021-02-04T18:36:35.000Z","2237","zxvqf4kt","false","","true","128","","MNIST","","","2","","","","","0","","","","","","","146","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","false","","true","","","","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","56750292","false","","","157","0.0000078125","0.5776000022888184","1.2097793817520142","0.5776000022888184","1.2097792625427246","0.5703125","0.5703125","1.216801643371582","1.216801643371582","0.5735999941825867","","","1.2044681310653689","","","",""
"LargerGCN_MNIST","hmhqi4lo","finished","-","expectationmax","LargerGCN, MNIST","2021-02-04T20:26:29.000Z","2178","zxvqf4kt","false","","true","128","","MNIST","","","5","","","","","0","","","","","","","146","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","false","","true","","","","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","18741105","false","","","117","0.0000078125","0.777400016784668","0.7038124799728394","0.777400016784668","0.7038118243217468","0.90625","0.90625","0.2970260977745056","0.2970260977745056","0.7906000018119812","","","0.7583372592926025","","","",""
"LargerGCN_MNIST","a6olxhwh","finished","-","expectationmax","LargerGCN, MNIST","2021-02-04T17:13:46.000Z","2502","zxvqf4kt","false","","true","128","","MNIST","","","1","","","","","0","","","","","","","146","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","false","","true","","","","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","56750292","false","","","196","0.0000078125","0.4049000144004822","1.6533966064453125","0.4049000144004822","1.6533968448638916","0.375","0.375","1.6802889108657837","1.6802889108657837","0.3919999897480011","","","1.66294527053833","","","",""
"LargerGCN_MNIST","eq1yhq5n","finished","-","expectationmax","LargerGCN, MNIST","2021-02-04T19:05:30.000Z","2018","zxvqf4kt","false","","true","128","","MNIST","","","2","","","","","0","","","","","","","146","","0.001","10","1000","false","","0.00001","LargerGCN","10","","","","","","","","","","","","1","false","","true","","","","","","","","","","Tasks.GRAPH_CLASSIFICATION","true","18741105","false","","","154","0.0000078125","0.5597000122070312","1.2545603513717651","0.5597000122070312","1.2545603513717651","0.5234375","0.5234375","1.1980878114700315","1.1980878114700315","0.5547999739646912","","","1.251087307929993","","","",""